16171 15475
16081 15633
16024 15769
15912 16273
15553 16343
15525 16563
15759 15878
15707 16007
15671 16185
15479 16392
15476 16503
14945 16504
14842 16524
16027 15025
16018 15555
16022 15426
15605 15926
15849 15482
15687 15688
15608 15795
15495 16112
15916 15212
15905 15452
15613 15722
15543 15910
15015 16206
15133 16138
14078 16304
15914 14634
15913 14946
15874 15297
15418 16015
15305 16095
14834 16249
15004 16136
14721 16222
15691 15435
15405 15945
15064 16076
15020 16090
14318 16208
15822 15068
15734 15297
15705 15317
15646 15455
15573 15601
15279 16005
15751 15200
15715 15242
15577 15486
14592 16152
15871 14309
15505 15688
15329 15888
15782 14832
15730 15135
15477 15718
15460 15724
15399 15865
15299 15898
15165 15924
15064 16005
15733 15045
15627 15346
15383 15840
15235 15899
15610 15380
15495 15604
15442 15697
15318 15803
15237 15887
15012 15965
14730 16025
15702 15105
15633 15256
15490 15585
15475 15681
15304 15815
15715 14993
15677 15192
15486 15562
14845 15980
14103 16047
15497 15455
15360 15708
15081 15882
15553 15352
15294 15771
15679 15033
15604 15293
15092 15846
15155 15804
14882 15900
14641 15979
14457 15992
15427 15577
15364 15648
14179 16002
15530 15317
14534 15977
15322 15666
15212 15750
14455 15974
15600 15159
15411 15515
14955 15874
15485 15363
15131 15760
15666 14435
15558 15192
15488 15336
15647 14311
15641 14567
15633 14821
15350 15577
15555 15156
15244 15659
14927 15839
15170 15682
14908 15819
15497 15211
15425 15420
15198 15669
15628 14310
15088 15699
15593 14850
15480 15296
15223 15609
14610 15862
15559 14862
15503 15148
15300 15535
15237 15587
15042 15703
15446 15317
15576 14776
15371 15396
15109 15667
15538 15007
15576 14594
15560 14770
15559 14778
15463 15271
14968 15706
14959 15708
14890 15748
15470 15250
15373 15352
15276 15495
15122 15647
14601 15815
15130 15621
14881 15743
15450 15251
15292 15457
15510 14921
15507 14931
15505 14956
14721 15769
15474 15197
15421 15284
15208 15540
15412 15285
14660 15752
15505 14926
15351 15336
15523 14796
15388 15294
15205 15497
15076 15615
15538 14688
15185 15515
15067 15607
14648 15728
14518 15767
15550 14335
15530 14683
14198 15771
15431 15195
15010 15635
14799 15705
15191 15481
15143 15513
14365 15763
15378 15262
14452 15759
15544 14288
15468 15052
15077 15574
14991 15633
15145 15486
15038 15593
15521 14501
15486 14902
15246 15349
15045 15580
15446 15092
15021 15586
14981 15615
15535 14227
15364 15252
15038 15585
15205 15418
15180 15443
14869 15657
15203 15403
14921 15621
14223 15726
15235 15345
15165 15441
15081 15497
15047 15539
15045 15545
14916 15618
14800 15659
15505 14353
15394 15157
15036 15566
15439 15023
15339 15248
15209 15346
15174 15404
14642 15680
14708 15665
15491 14550
15487 14615
15475 14828
15339 15234
15082 15478
15317 15250
14625 15669
15288 15264
15230 15311
14993 15575
15490 14447
15377 15145
15364 15183
15307 15243
15101 15450
15043 15504
14397 15690
15124 15434
14655 15652
15190 15346
15061 15485
14984 15572
15342 15186
15153 15371
15402 15012
15374 15076
14321 15686
15415 14941
15411 14971
15334 15188
14861 15590
14624 15644
15480 14332
14597 15639
15429 14693
15037 15467
15444 14595
14885 15557
15135 15325
14384 15647
15147 15309
15045 15435
15326 15056
15357 14982
15345 15011
14815 15567
14583 15615
14478 15617
15258 15165
14764 15568
15425 14581
15388 14797
15188 15251
14926 15487
15043 15416
14865 15528
15291 15118
15243 15160
15119 15314
15019 15438
15459 14211
15418 14568
14902 15491
14841 15536
14060 15645
15294 15070
15386 14703
14520 15592
14491 15597
15351 14912
15280 15081
15267 15106
13553 15638
15269 15103
15432 14234
14974 15448
