14203 14101
13745 13319
13536 13462
13492 13491
13447 13660
13412 13788
13370 13821
13149 13883
13671 13265
13668 13283
12796 13845
13671 12941
13311 13681
13443 13401
13130 13695
13493 12881
13112 13535
13460 12761
13439 13081
12987 13528
13407 13153
13317 13251
12858 13437
12799 13449
13303 13170
13236 13193
13199 13207
13023 13307
13135 13247
12958 13314
12808 13348
13327 12800
12578 13408
12565 13423
12340 13428
13349 12581
13234 13151
13258 12900
13200 13112
12874 13264
12380 13379
13143 13109
13260 12561
13253 12636
13191 12884
13141 13071
12905 13178
12568 13268
12432 13287
13204 12712
13202 12729
13139 13028
12684 13258
13058 13077
12350 13274
13232 12246
13145 12736
13071 13019
12692 13190
12410 13248
13034 12907
12925 13030
12821 13094
13185 12520
12764 13114
12763 13121
13175 12424
12863 13048
12919 12962
12800 13079
13051 12799
12966 12887
12900 13014
12840 13031
12809 13059
12217 13236
12989 12870
12885 13000
12987 12873
12878 12988
12039 13200
13012 12773
12495 13117
12616 13085
12252 13177
13057 12602
12699 13076
13022 12714
12561 13085
12991 12576
12954 12727
12806 12925
12325 13100
12966 12639
12909 12732
12999 12519
12243 13097
13014 12234
12777 12924
12981 12527
12933 12628
12815 12839
12759 12936
12992 11535
12847 12751
12610 12977
12970 12143
12893 12617
12471 12997
12420 13008
12504 12944
12483 12972
11952 13064
12912 12486
12726 12844
12748 12839
12575 12890
12881 12538
12622 12855
11854 13030
12384 12952
12625 12839
12579 12852
12334 12969
11784 13017
12770 12710
12563 12865
12602 12830
12814 12535
12530 12859
12715 12720
12618 12752
12505 12857
12172 12954
12848 12183
12823 12411
12783 12569
12832 12197
12755 12590
12238 12905
12731 12600
12678 12689
12671 12640
12597 12724
12494 12837
12432 12840
12518 12765
12776 12467
12769 12487
12481 12819
12748 12527
12792 12049
12775 12184
12679 12556
12402 12816
12759 12370
12724 12495
12595 12612
12547 12691
12385 12784
12622 12560
12745 12294
12524 12672
12728 12339
12687 12485
12757 12085
12641 12515
12499 12680
12183 12821
12726 12255
12352 12752
12294 12769
12709 12270
12672 12476
12689 12292
12529 12596
12255 12757
12515 12584
12443 12621
12288 12729
12478 12611
12384 12684
12613 12420
12425 12624
12242 12731
12640 12254
12508 12560
12628 12248
12683 12083
12582 12419
12311 12684
12628 12192
12204 12715
12438 12572
12654 11980
12532 12476
12482 12552
12572 12345
11994 12720
12528 12440
12275 12632
12034 12702
11901 12692
12585 12145
12148 12658
12062 12667
12513 12373
12503 12366
12274 12578
12510 12284
12471 12461
11456 12665
12011 12627
12499 12318
12260 12563
12462 12367
11910 12603
12263 12532
12403 12372
12247 12531
12513 11994
12511 11686
11605 12590
12358 12398
12314 12454
12343 12417
12320 12428
12390 12334
11808 12571
12455 12211
12230 12516
12161 12518
12247 12434
12425 12169
12272 12377
12220 12461
12260 12410
12239 12432
12438 12037
12378 12246
12322 12291
11952 12505
12361 12205
12271 12363
12058 12465
12429 11968
12268 12347
12156 12447
11965 12481
12431 11665
12387 12112
12294 12283
12006 12464
12375 12156
12109 12386
12071 12393
12340 12098
12189 12361
12038 12400
12266 12246
12318 12124
12149 12348
12193 12294
12108 12339
12295 11932
12044 12301
12204 12218
12118 12282
12028 12328
11759 12371
12232 12165
11956 12339
12186 12202
11982 12297
12133 12226
11990 12293
11770 12343
11946 12301
12117 12190
12238 11778
12162 12137
12171 12089
12011 12194
11976 12209
12179 11774
12166 11794
12149 11993
12151 11966
12144 11951
11958 12186
11976 12180
11921 12191
12075 11699
12055 11728
12038 11838
11488 12188
11556 12146
11913 12063
11667 12039
11909 11539
